label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2019-12-02,2019-12-02,2024-11-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.01046646,0.04008485,0.00660157,0.02789149,48923.89752131,39500.00000000,9423.89752131,0.23857968,0.07081286,0.06867587,0.96474675,0.07383886,1.32773153,1.03827886,-0.06820216,312,2021,0.21453167,2022,-0.03141685,599380.36192743,72.47051415,2.08665479,0.00183470,0.38176830,0.00000000,0.11647831,0.00000000,0.13593545,0.00000000,0.08867101,0.00000000,0.15100845,0.00000000,0.11565095,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2019-12-02,2019-12-02,2024-11-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00880856,0.03656187,0.00615521,0.02789149,48371.41644413,39500.00000000,8871.41644413,0.22459282,0.06883497,0.06500844,0.96075972,0.07208426,1.32639883,0.94985069,-0.07246925,707,2021,0.22145600,2022,-0.03904615,324336.72094252,45.84106023,1.13271180,0.00116053,,,0.11311400,0.00000000,0.13908420,0.00000000,0.10222998,0.00000000,0.15107359,0.00000000,0.10901023,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2019-12-02,2019-12-02,2024-11-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.01152236,0.04008485,0.00732165,0.02789149,48010.50543686,39500.00000000,8510.50543686,0.21545583,0.06469728,0.06259149,0.90733569,0.07204458,1.25114034,0.81778523,-0.07911280,708,2021,0.21645170,2022,-0.04959128,576565.38955231,70.95553777,2.03771796,0.00179634,0.37498734,0.00000000,0.11313138,0.00000000,0.13920167,0.00000000,0.10181332,0.00000000,0.15019449,0.00000000,0.10912825,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2019-12-02,2019-12-02,2024-11-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00884240,0.03656187,0.00635585,0.02789149,49188.49948634,39500.00000000,9688.49948634,0.24527847,0.07029446,0.07041867,1.02044505,0.06899331,1.40845155,1.10915554,-0.06337656,335,2021,0.21852773,2022,-0.02061680,321078.89806056,47.97439222,1.12489571,0.00121454,,,0.11309489,0.00000000,0.12919942,0.00000000,0.09556245,0.00000000,0.15079205,0.00000000,0.10249665,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2019-12-02,2019-12-02,2024-11-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.01104478,0.04008485,0.00706784,0.02789149,48854.86237382,39500.00000000,9354.86237382,0.23683196,0.06625629,0.06821973,0.96757581,0.06883989,1.33469270,1.01005324,-0.06559683,616,2021,0.21263531,2022,-0.03083509,580452.92520973,73.70179764,2.05761030,0.00186587,0.39844101,0.00000000,0.11314224,0.00000000,0.12922645,0.00000000,0.09527607,0.00000000,0.15031391,0.00000000,0.10253333,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2019-12-02,2019-12-02,2024-11-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01309165,0.03674835,0.00827332,0.02789149,49579.62052762,39500.00000000,10079.62052762,0.25518027,0.07067898,0.07297885,0.56123773,0.13922110,0.75859563,0.27335956,-0.25855682,270,2021,0.22274262,2022,-0.11476074,57082.79957363,8.77981364,0.20055722,0.00022227,,,0.19961162,0.19904947,0.19871310,0.19526779,0.19797364,0.19250965,0.19207334,0.17210851,0.19853316,0.19479781
SPY benchmark,sens,sens_2019-12-02,2019-12-02,2024-11-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00696481,0.02468434,0.00696605,0.02471847,65791.42827244,39500.00000000,26291.42827244,0.66560578,0.15534580,0.16545909,0.79866612,0.20836749,1.11821670,0.46082364,-0.33710467,175,2021,0.28324733,2022,-0.18177351,39472.11198326,2.76304784,0.12231301,0.00006995,,,,,,,,,0.99303395,0.97528153,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.01021111,0.03595599,0.00733045,0.02105968,47222.66966029,39500.00000000,7722.66966029,0.19551062,0.07577441,0.05727975,1.01297925,0.07503742,1.41467501,1.10627841,-0.06849488,,2021,0.21884327,2022,-0.02082410,366972.58206681,51.96506690,1.25066915,0.00131557,,,0.12317420,0.00000000,0.13909915,0.00000000,0.08554843,0.00000000,0.15288471,0.00000000,0.11240298,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.01135993,0.03385207,0.00717608,0.02049280,47032.61881087,39500.00000000,7532.61881087,0.19069921,0.07300263,0.05597968,0.97757683,0.07511602,1.36289876,1.08482102,-0.06729463,,2021,0.21404070,2022,-0.03209813,674665.27875096,82.63522911,2.31932511,0.00209203,0.37517519,0.00000000,0.12309493,0.00000000,0.13898119,0.00000000,0.08558213,0.00000000,0.15338283,0.00000000,0.11240161,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00904400,0.03294850,0.00640033,0.02070271,46888.73785537,39500.00000000,7388.73785537,0.18705665,0.07104640,0.05499217,0.96726383,0.07393442,1.35434091,0.98675510,-0.07200003,707,2021,0.22166308,2022,-0.03799547,344754.71333865,49.52402582,1.19352035,0.00125377,,,0.11977262,0.00000000,0.14249175,0.00000000,0.09550383,0.00000000,0.15394138,0.00000000,0.11256696,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.01024906,0.03634759,0.00607171,0.01996214,46676.99540833,39500.00000000,7176.99540833,0.18169609,0.06784750,0.05353372,0.92567415,0.07402507,1.29329161,0.86722767,-0.07823493,708,2021,0.21433818,2022,-0.04870243,635644.62802346,78.40810189,2.22186921,0.00198502,0.36513080,0.00000000,0.11969857,0.00000000,0.14236186,0.00000000,0.09549152,0.00000000,0.15465987,0.00000000,0.11238648,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.01014553,0.02756964,0.00746697,0.02124740,46972.64126736,39500.00000000,7472.64126736,0.18918079,0.06889623,0.05556838,0.94369695,0.07362211,1.31364904,0.76353050,-0.09023376,,2021,0.21751798,2022,-0.02004685,342473.66825531,51.52614934,1.18808676,0.00130446,,,0.11978882,0.00000000,0.13579767,0.00000000,0.08882209,0.00000000,0.15288433,0.00000000,0.10921603,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2020-06-01,2020-06-01,2025-05-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.01089981,0.03655244,0.00680680,0.02009710,46797.06241010,39500.00000000,7297.06241010,0.18473576,0.06590843,0.05436148,0.90459660,0.07371046,1.25702456,0.73877927,-0.08921261,,2021,0.21209323,2022,-0.03098367,637918.06601353,80.91052552,2.23292884,0.00204837,0.38179302,0.00000000,0.11975956,0.00000000,0.13586396,0.00000000,0.08877175,0.00000000,0.15382187,0.00000000,0.10906717,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2020-06-01,2020-06-01,2025-05-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01273678,0.02868699,0.00779028,0.01781826,49573.40823168,39500.00000000,10073.40823168,0.25502299,0.08778256,0.07296813,0.78288677,0.11634338,1.12020261,0.48141007,-0.18234467,777,2021,0.22424163,2022,-0.11429400,57197.71504031,8.82373433,0.19464751,0.00022339,,,0.19964492,0.19902922,0.19866150,0.19572022,0.19803978,0.19067825,0.19255408,0.18218174,0.19835960,0.19406580
SPY benchmark,sens,sens_2020-06-01,2020-06-01,2025-05-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00832383,0.02615834,0.00832504,0.02615928,61440.38651156,39500.00000000,21940.38651156,0.55545282,0.15292800,0.14294729,0.89148861,0.17765610,1.28039968,0.62517142,-0.24461771,709,2021,0.28131371,2022,-0.18297724,39249.00988139,2.74743069,0.11891603,0.00006956,,,,,,,,,0.99167496,0.97384072,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.01109321,0.03528615,0.00840715,0.02878553,48596.27335073,40000.00000000,8596.27335073,0.21490683,0.07421193,0.06306602,1.03888081,0.07165542,1.46516441,1.07252350,-0.06919375,302,2021,0.21794124,2022,-0.01923353,333784.59718545,48.43838445,1.17456058,0.00121096,,,0.12755728,0.00000000,0.14671694,0.00000000,0.09101630,0.00000000,0.15239593,0.00000000,0.12038808,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.01226039,0.03796567,0.00816161,0.02878553,48577.31745061,40000.00000000,8577.31745061,0.21443294,0.07277841,0.06293902,1.01966668,0.07169338,1.43645078,1.07388694,-0.06777102,300,2021,0.21235051,2022,-0.02994646,610623.43065626,76.06455596,2.15904529,0.00190161,0.34953587,0.00000000,0.12758645,0.00000000,0.14653568,0.00000000,0.09115074,0.00000000,0.15279571,0.00000000,0.12011404,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.01044614,0.03528615,0.00744228,0.02878553,48026.16675275,40000.00000000,8026.16675275,0.20065417,0.06999376,0.05922589,0.97292001,0.07251663,1.36819023,0.97260891,-0.07196496,707,2021,0.21953364,2022,-0.03796297,334695.92803123,48.57418059,1.18809891,0.00121435,,,0.13083106,0.00000000,0.14987460,0.00000000,0.09747482,0.00000000,0.15338301,0.00000000,0.12027282,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.01109088,0.03796567,0.00714665,0.02878553,47982.87529021,40000.00000000,7982.87529021,0.19957188,0.06836675,0.05893253,0.95095198,0.07259077,1.33569003,0.87631771,-0.07801595,708,2021,0.21335325,2022,-0.04877880,620668.48286214,77.13390737,2.21461224,0.00192835,0.33648148,0.00000000,0.13083149,0.00000000,0.14985297,0.00000000,0.09771987,0.00000000,0.15381221,0.00000000,0.12018962,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.01135809,0.03564357,0.00842944,0.02878553,48595.03366095,40000.00000000,8595.03366095,0.21487584,0.07471140,0.06305771,1.02420565,0.07325071,1.43913573,0.83086438,-0.08992009,302,2021,0.21646084,2022,-0.01964056,339555.92367563,51.19438221,1.18840171,0.00127986,,,0.13412860,0.00000000,0.14970799,0.00000000,0.09103147,0.00000000,0.15237605,0.00000000,0.11712339,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2020-12-01,2020-12-01,2025-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.01287628,0.04036204,0.00853091,0.02878553,48577.64134700,40000.00000000,8577.64134700,0.21444103,0.07336382,0.06294119,1.00693092,0.07325671,1.41303323,0.82315945,-0.08912468,296,2021,0.20987336,2022,-0.02993998,623650.95501640,79.57954411,2.19254153,0.00198949,0.34290760,0.00000000,0.13416442,0.00000000,0.14978191,0.00000000,0.09100818,0.00000000,0.15242963,0.00000000,0.11681022,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2020-12-01,2020-12-01,2025-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01629651,0.03978977,0.01125629,0.02878553,50640.32726717,40000.00000000,10640.32726717,0.26600818,0.07832695,0.07649375,0.74564898,0.10957965,1.07663973,0.43322289,-0.18080058,777,2021,0.22175826,2022,-0.11284312,52967.28800834,8.22718569,0.18783555,0.00020568,,,0.19956996,0.19887223,0.19873203,0.19484476,0.19818999,0.19334799,0.18881962,0.17121447,0.19838863,0.19459517
SPY benchmark,sens,sens_2020-12-01,2020-12-01,2025-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00813459,0.02262075,0.00813582,0.02262176,64681.78168209,40000.00000000,24681.78168209,0.61704454,0.14532958,0.15702365,0.88715976,0.16978047,1.28970775,0.59643136,-0.24366523,709,2021,0.28237686,2022,-0.18090261,39522.98963409,2.76660927,0.12458331,0.00006917,,,,,,,,,0.99186418,0.97737824,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2021-06-01,2021-06-01,2026-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.01112175,0.04964651,0.00776705,0.03251301,49136.81716305,40000.00000000,9136.81716305,0.22842043,0.05754608,0.06669543,0.84490448,0.06933034,1.17706831,0.83198476,-0.06916723,302,2026,0.07989096,2022,-0.01950697,342280.67129435,48.72865565,1.27339757,0.00121822,,,0.12753452,0.00000000,0.14648937,0.00000000,0.10057515,0.00000000,0.14990720,0.00000000,0.11353866,0.00000000
