label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.01562565,0.19716238,0.01554524,0.19716433,75126.04268527,40000.00000000,35126.04268527,0.87815107,0.23501632,0.20731150,0.91095586,0.27319196,1.24284425,0.86523631,-0.27162096,140,2019,0.48172377,2022,-0.17704071,402253.14400845,153.00264746,0.93626228,0.00382507,0.52049169,0.39855012,,,0.47903312,0.11098004
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00043368,0.00153549,0.00036991,0.00144988,86380.94252591,40000.00000000,46380.94252591,1.15952356,0.26798732,0.25468925,0.99974516,0.27611877,1.37103960,0.98651494,-0.27165054,183,2019,0.36694421,2022,0.00661997,477936.89251391,181.41617995,1.14223183,0.00453540,0.55868017,0.39855012,,,0.44084864,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.01665520,0.19724146,0.01657422,0.19724342,74348.79295568,40000.00000000,34348.79295568,0.85871982,0.23135737,0.20380813,0.90136383,0.27263578,1.22879320,0.85171715,-0.27163638,140,2019,0.45979671,2022,-0.17699270,396583.76751459,150.87548839,0.93207215,0.00377189,0.52152673,0.39855012,,,0.47799794,0.11090095
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.00682789,0.17398069,0.00674289,0.17398291,68698.19289719,40000.00000000,28698.19289719,0.71745482,0.21111574,0.17729137,0.83238165,0.27661341,1.13151851,0.74793249,-0.28226577,,2019,0.51681398,2022,-0.23954341,425409.78446155,161.01070481,1.00680069,0.00402527,0.51164182,0.39855012,,,0.48785647,0.13416146
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.00536282,0.16580207,0.00527759,0.16580428,66276.89911062,40000.00000000,26276.89911062,0.65692248,0.19865361,0.16531640,0.79720673,0.27541483,1.08193703,0.70383598,-0.28224418,,2019,0.44062683,2022,-0.23951650,434435.87642667,164.39563541,1.06299054,0.00410989,0.51503367,0.39855012,,,0.48447141,0.13419572
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00048108,0.00153549,0.00042898,0.00144988,60172.36244961,40000.00000000,20172.36244961,0.50430906,0.15829602,0.13324697,0.66823777,0.27856342,0.90678916,0.55862444,-0.28336752,,2021,0.34206865,2022,-0.19006853,540883.58955095,204.27002953,1.52023970,0.00510675,0.53946376,0.39855012,,,0.46000687,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.00647051,0.17381566,0.00638115,0.17381786,69300.13858905,40000.00000000,29300.13858905,0.73250346,0.21351483,0.18020861,0.83790895,0.27741777,1.14020017,0.76616878,-0.27867858,,2019,0.52461829,2022,-0.23576982,428112.47592699,162.03688947,1.00955713,0.00405092,0.51132339,0.39855012,,,0.48819324,0.13432651
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00046213,0.00153549,0.00037787,0.00144988,70301.51551742,40000.00000000,30301.51551742,0.75753789,0.20732459,0.18501092,0.81587513,0.27925654,1.11303282,0.76340163,-0.27157996,140,2019,0.36705491,2022,-0.16902434,451625.30267193,170.83832369,1.13771037,0.00427096,0.52927556,0.39855012,,,0.47022553,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.01665520,0.19724146,0.01657422,0.19724342,74348.79295568,40000.00000000,34348.79295568,0.85871982,0.23135737,0.20380813,0.90136383,0.27263578,1.22879320,0.85171715,-0.27163638,140,2019,0.45979671,2022,-0.17699270,396583.76751459,150.87548839,0.93207215,0.00377189,0.52152673,0.39855012,,,0.47799794,0.11090095
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.01521917,0.18926025,0.01514334,0.18926237,71754.37841000,40000.00000000,31754.37841000,0.79385946,0.21881394,0.19186899,0.86647201,0.27139373,1.17931284,0.80567260,-0.27159164,140,2019,0.38667712,2022,-0.17682125,406828.59549726,154.70798936,0.98835651,0.00386770,0.52492832,0.39855012,,,0.47459009,0.11073763
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.01589980,0.41246675,0.01582070,0.41247327,72168.42961845,40000.00000000,32168.42961845,0.80421074,0.20290818,0.19380038,0.80977199,0.27555824,1.10489295,0.74718917,-0.27156199,183,2021,0.34205660,2022,-0.02503199,457949.58666856,173.87886212,1.26814136,0.00434697,0.55491831,0.39855012,,,0.44455573,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.01562565,0.19716238,0.01554524,0.19716433,75126.04268527,40000.00000000,35126.04268527,0.87815107,0.23501632,0.20731150,0.91095586,0.27319196,1.24284425,0.86523631,-0.27162096,140,2019,0.48172377,2022,-0.17704071,402253.14400845,153.00264746,0.93626228,0.00382507,0.52049169,0.39855012,,,0.47903312,0.11098004
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.02259631,0.35956295,0.02250701,0.35956908,72964.43136033,40000.00000000,32964.43136033,0.82411078,0.22435013,0.19748535,0.88381131,0.27111949,1.20319034,0.82611921,-0.27157114,140,2019,0.41849170,2022,-0.17683529,389831.57073270,148.37173345,0.93328834,0.00370929,0.52741197,0.39855012,,,0.47207410,0.11079520
50/50,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00043401,0.00139904,0.00034522,0.00145850,67238.82363281,40000.00000000,27238.82363281,0.68097059,0.20743832,0.17012085,0.74952010,0.32084315,1.03351168,0.52871762,-0.39234236,,2019,0.61009507,2022,-0.35452696,245824.87634993,93.80859773,0.53446989,0.00234521,0.49969800,0.49854150,,,0.49984933,0.49961239
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.03015777,0.31813632,0.03005992,0.31813838,74057.48961703,40000.00000000,34057.48961703,0.85143724,0.22654785,0.20248658,0.84194499,0.29471890,1.16125860,0.60054358,-0.37723799,138,2019,0.49944587,2022,-0.23627679,160707.51666051,63.41410044,0.36700601,0.00158535,0.52938925,0.49854150,,,0.47011201,0.18186162
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,0.99415747,0.98392930,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00052169,0.00129446,0.00041323,0.00092554,54570.18171339,40000.00000000,14570.18171339,0.36425454,0.13312860,0.10079713,0.58936134,0.27896654,0.79770204,0.38521922,-0.34559178,,2019,0.53958502,2022,-0.30475995,415435.67200714,156.30796587,1.10461691,0.00390770,0.53061693,0.39907446,,,0.46882617,0.14909428
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.03755606,0.33065589,0.03746415,0.33065832,62191.46365751,40000.00000000,22191.46365751,0.55478659,0.16510835,0.14380955,0.70283928,0.27015840,0.95166471,0.60805711,-0.27153428,140,2019,0.47924637,2022,-0.21283705,313665.45547958,120.19672019,0.82018981,0.00300492,0.56780874,0.39904048,,,0.43170411,0.07925852
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00044638,0.00129446,0.00036638,0.00092554,73498.79229486,40000.00000000,33498.79229486,0.83746981,0.20391313,0.19944492,0.80754563,0.27869613,1.09972913,0.75066651,-0.27164277,183,2019,0.36701808,2022,-0.00917027,371754.68888541,141.97876529,0.97287437,0.00354947,0.61672610,0.39907446,,,0.38279070,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.03866506,0.33069870,0.03857030,0.33070116,61587.12501326,40000.00000000,21587.12501326,0.53967813,0.16137462,0.14058184,0.69188316,0.26955240,0.93599109,0.59426994,-0.27155103,140,2019,0.45618424,2022,-0.21289387,309606.95010789,118.67073469,0.81786013,0.00296677,0.56888109,0.39904048,,,0.43060417,0.07921568
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.02621660,0.31332811,0.02611865,0.31333077,56757.29484669,40000.00000000,16757.29484669,0.41893237,0.14065526,0.11368263,0.62025481,0.27320589,0.83689441,0.43647602,-0.32225198,,2019,0.51549593,2022,-0.27784001,332096.23611387,126.42999581,0.89230053,0.00316075,0.55647849,0.39907446,,,0.44304002,0.09658607
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.02111916,0.20373656,0.02100644,0.20373930,55112.66180625,40000.00000000,15112.66180625,0.37781655,0.12931621,0.10403736,0.58501117,0.27198414,0.78803826,0.40140982,-0.32215506,,2019,0.44079901,2022,-0.27766566,338863.03442124,128.96307786,0.93974796,0.00322408,0.55980394,0.39907446,,,0.43965212,0.09626070
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00056601,0.00129446,0.00044598,0.00133739,53101.65381090,40000.00000000,13101.65381090,0.32754135,0.09979891,0.09187261,0.48065915,0.28104902,0.64781147,0.30893284,-0.32304404,,2021,0.34198055,2022,-0.20276760,424928.45217444,161.23622532,1.34132902,0.00403091,0.59747962,0.39907446,,,0.40190685,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.02589379,0.31331111,0.02578928,0.31331374,57270.30426056,40000.00000000,17270.30426056,0.43175761,0.14322828,0.11663823,0.62745043,0.27402658,0.84759310,0.44926413,-0.31880640,,2019,0.52430200,2022,-0.27416687,333984.99992864,127.12824234,0.89273961,0.00317821,0.55609890,0.39907446,,,0.44339343,0.09660309
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00053996,0.00129446,0.00043133,0.00093582,60890.02521067,40000.00000000,20890.02521067,0.52225063,0.14633193,0.13682230,0.62747981,0.28178545,0.85017955,0.47905611,-0.30545886,,2019,0.36703841,2022,-0.18205829,353643.49623026,134.51523316,0.99472823,0.00336288,0.58726984,0.39907446,,,0.41215417,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03866506,0.33069870,0.03857030,0.33070116,61587.12501326,40000.00000000,21587.12501326,0.53967813,0.16137462,0.14058184,0.69188316,0.26955240,0.93599109,0.59426994,-0.27155103,140,2019,0.45618424,2022,-0.21289387,309606.95010789,118.67073469,0.81786013,0.00296677,0.56888109,0.39904048,,,0.43060417,0.07921568
