label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,1w,0.03155206,0.28399502,0.03106330,0.28399502,71618.39607501,44000.00000000,27618.39607501,0.62769082,0.15027838,0.14022904,0.84320855,0.18791231,1.16591767,0.82628446,-0.18187245,230,2023,0.33486142,2022,-0.04246461,1694619.72614319,0.00000000,3.77701469,0.00000000,0.32177935,0.09932059,,,0.32154310,0.09719927,,,0.35543621,0.04162021
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w,0.04260510,0.35576245,0.04211498,0.35576245,78913.72494721,44000.00000000,34913.72494721,0.79349375,0.16725671,0.16848058,0.90600746,0.19197404,1.27314681,0.91762519,-0.18227128,432,2023,0.34049546,2022,-0.05258823,1124983.61925125,0.00000000,2.47289300,0.00000000,0.31982432,0.09945074,,,0.31943357,0.09709848,,,0.35940409,0.04423108
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w+1,0.04388917,0.35324901,0.04328769,0.34848089,71923.55287620,44000.00000000,27923.55287620,0.63462620,0.14861613,0.14146417,0.82245269,0.19180846,1.12773320,0.77409522,-0.19198689,236,2023,0.32225010,2022,-0.02387237,1230834.07850809,0.00000000,2.73201187,0.00000000,0.32050925,0.09770720,,,0.32053089,0.09626414,,,0.35750629,0.04162914
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,,0.02276901,0.23312474,0.02233095,0.23312474,84480.13539339,44000.00000000,40480.13539339,0.92000308,0.18733470,0.18843086,0.92886539,0.20954872,1.29361054,0.89917973,-0.20833955,448,2023,0.37594657,2022,-0.04652873,792681.30278439,0.00000000,1.70889804,0.00000000,0.31076365,0.09978033,,,0.31059229,0.09939679,,,0.37748554,0.04015315
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m,0.08637001,0.51134298,0.08553355,0.50733283,84374.29733679,44000.00000000,40374.29733679,0.91759767,0.18781707,0.18806314,0.91815233,0.21328752,1.28804109,0.81904199,-0.22931311,474,2021,0.36109951,2022,-0.10139874,371081.03939011,0.00000000,0.80560813,0.00000000,0.30841699,0.09985383,,,0.30896081,0.09939679,,,0.38092772,0.05550745
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m+1,0.07882271,0.42643034,0.07826278,0.42519455,82390.84326601,44000.00000000,38390.84326601,0.87251917,0.18514339,0.18109112,0.89088297,0.21856981,1.24290123,0.85584989,-0.21632694,429,2023,0.37827385,2026,-0.01693999,527105.79150569,0.00000000,1.08296744,0.00000000,0.30337692,0.08525586,,,0.30515412,0.09153248,,,0.38993007,0.04036183
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m,0.10965778,0.51134298,0.10837673,0.50733283,76856.19526820,44000.00000000,32856.19526820,0.74673171,0.15875073,0.16077057,0.71767094,0.25012070,0.99621108,0.64172584,-0.24738092,150,2024,0.38162835,2022,-0.13602515,296912.20114245,0.00000000,0.66021785,0.00000000,0.28129931,0.08539471,,,0.28510211,0.09157237,,,0.43146151,0.07099865
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+1,0.09672945,0.34185107,0.09587179,0.34185107,80277.91477775,44000.00000000,36277.91477775,0.82449806,0.17321733,0.17348906,0.89640765,0.20194298,1.26070777,0.81247863,-0.21319617,570,2021,0.35580187,2022,-0.09390697,293072.62724267,0.00000000,0.65541273,0.00000000,0.31697141,0.08591398,,,0.31896324,0.09069885,,,0.36190008,0.04015944
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+2,0.10475565,0.43682333,0.10387745,0.43470215,95145.49096736,44000.00000000,51145.49096736,1.16239752,0.22114031,0.22345016,1.05870914,0.21070596,1.50660959,0.88621842,-0.24953252,455,2023,0.41779239,2022,-0.05532000,351554.21507138,0.00000000,0.69180955,0.00000000,0.30679180,0.09208196,,,0.30789613,0.09453628,,,0.38314471,0.05264994
TQQQ50/BTAL50 rb 1w,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00209429,0.05056091,0.00188471,0.05056091,82457.91375296,44000.00000000,38457.91375296,0.87404349,0.15751662,0.18132943,0.66494565,0.27998022,0.95479563,0.34849876,-0.45198615,753,2023,0.67154090,2022,-0.42629543,489286.25389181,0.00000000,1.10968733,0.00000000,0.49960803,0.46365209,,,,,,,0.49949819,0.44943909
50/50,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00091344,0.00275742,0.00069007,0.00193431,80916.37471650,44000.00000000,36916.37471650,0.83900852,0.15137136,0.17580573,0.66017616,0.26978305,0.93865366,0.33851571,-0.44716201,752,2023,0.70018405,2022,-0.42473663,219315.88177250,0.00000000,0.50710806,0.00000000,0.49966785,0.49858973,,,,,,,0.49941871,0.49806569
TQQQ50/BTAL50 rb 3m,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.03289825,0.20846945,0.03282050,0.20846945,86402.37231544,44000.00000000,42402.37231544,0.96369028,0.16894616,0.19503553,0.70756271,0.27542663,1.00990465,0.38718348,-0.43634652,721,2023,0.73280054,2022,-0.41217059,170764.53328754,0.00000000,0.38460498,0.00000000,0.48963418,0.29153055,,,,,,,0.50877682,0.34628917
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.05115550,0.38144141,0.05101271,0.38144141,80709.12424028,44000.00000000,36709.12424028,0.83429828,0.16001371,0.17505560,0.77270031,0.22621785,1.10564759,0.46810627,-0.34183202,715,2023,0.44262559,2022,-0.29415762,396354.02965992,0.00000000,0.88959637,0.00000000,0.54933636,0.46348937,,,,,,,0.44991727,0.11855859
TQQQ50/BTAL50 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.05224675,0.39668712,0.05207184,0.39668712,80933.24840599,44000.00000000,36933.24840599,0.83939201,0.16319085,0.17586672,0.79464278,0.22233966,1.13635348,0.52725980,-0.30950748,683,2023,0.46857628,2022,-0.25804855,190589.35711648,0.00000000,0.42272114,0.00000000,0.55121483,0.49858973,,,,,,,0.44799682,0.10331288
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.08109603,0.39654047,0.08104306,0.39654047,76903.19822129,44000.00000000,32903.19822129,0.74779996,0.14745407,0.16094886,0.72737359,0.22491442,1.02747594,0.48323106,-0.30514196,716,2023,0.38016162,2022,-0.25854831,123029.26131763,0.00000000,0.28688936,0.00000000,0.55373958,0.33897106,,,,,,,0.44479862,0.10345953
SPY benchmark,full,full,2020-12-18,2026-08-20,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00782020,0.02941953,0.00782020,0.02941953,76895.25096709,44000.00000000,32895.25096709,0.74761934,0.14824424,0.16091872,0.92013262,0.16591994,1.33898448,0.60630723,-0.24450350,709,2021,0.28168900,2022,-0.18244450,43403.08520685,0.00000000,0.10477312,0.00000000,,,,,,,0.99217980,0.97058047,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00824625,0.25187400,0.00752499,0.25187400,57709.70778785,34000.00000000,23709.70778785,0.69734435,0.19190371,0.20852643,1.03635664,0.18700483,1.48694478,1.07824932,-0.17797712,168,2023,0.43839574,2022,-0.13289592,981906.37099909,0.00000000,4.11876763,0.00000000,0.46870266,0.14867670,,,0.15570760,0.04866680,,,0.37402590,0.12592275
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02460401,0.35542290,0.02374042,0.35542290,58897.83767957,34000.00000000,24897.83767957,0.73228934,0.19367767,0.21690061,1.03030249,0.19010246,1.49569752,1.05706509,-0.18322208,545,2023,0.47114788,2022,-0.13969020,638148.76816479,0.00000000,2.68052941,0.00000000,0.46820482,0.14912231,,,0.15537744,0.04858091,,,0.37453339,0.13793475
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.02224318,0.35736184,0.02128704,0.35138813,57706.07921411,34000.00000000,23706.07921411,0.69723762,0.18287193,0.20850063,0.97527375,0.19184709,1.38234056,0.98631373,-0.18540949,160,2023,0.44531548,2022,-0.16433191,640375.92152273,0.00000000,2.76658177,0.00000000,0.46411854,0.16197160,,,0.15417383,0.05399049,,,0.37975194,0.12566574
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00129654,0.00328689,0.00072187,0.00184694,54766.25260605,34000.00000000,20766.25260605,0.61077214,0.17474787,0.18714152,0.89490857,0.20404785,1.26203201,0.91911451,-0.19012633,169,2023,0.47660772,2022,-0.14176180,417572.10141598,0.00000000,1.76910561,0.00000000,0.45393572,0.14974274,,,0.15089341,0.04995007,,,0.39387432,0.13876479
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.07914792,0.51046454,0.07794043,0.50688905,56734.40889170,34000.00000000,22734.40889170,0.66865909,0.19521244,0.20154393,0.93583671,0.21645904,1.33025810,0.88693494,-0.22009781,,2023,0.40379306,2022,-0.15079872,188373.09708842,0.00000000,0.77187171,0.00000000,0.44535246,0.14974274,,,0.14809891,0.04995007,,,0.40433570,0.12539418
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.05414700,0.37090664,0.05330295,0.36828771,57311.11803702,34000.00000000,23311.11803702,0.68562112,0.18385563,0.20568480,0.94882561,0.19969619,1.35109261,1.03788920,-0.17714379,,2023,0.40781885,2022,-0.12088911,257320.32767835,0.00000000,1.10534761,0.00000000,0.45771128,0.13838579,,,0.15261006,0.04835172,,,0.38761558,0.13634832
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.09573122,0.51368909,0.09379668,0.50807786,61824.97218086,34000.00000000,27824.97218086,0.81838153,0.21127212,0.23694580,0.88974228,0.25218247,1.26210594,0.83275080,-0.25370389,160,2023,0.45729229,2022,-0.17516771,119821.46016648,0.00000000,0.49971622,0.00000000,0.40547658,0.14974274,,,0.13568232,0.04995007,,,0.45599142,0.15551202
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08772570,0.34253608,0.08672840,0.34253608,51833.30505497,34000.00000000,17833.30505497,0.52450897,0.15570263,0.16485096,0.89145709,0.18150296,1.27314557,0.74527758,-0.20891897,567,2021,0.31687411,2022,-0.17684812,103391.04706694,0.00000000,0.45560660,0.00000000,0.48338753,0.25613920,,,0.16147760,0.08468328,,,0.35225153,0.09252930
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.08153000,0.43539749,0.08039440,0.43313975,62196.25377731,34000.00000000,28196.25377731,0.82930158,0.21970106,0.23943156,1.07450401,0.20525464,1.55700748,0.91236292,-0.24080446,,2023,0.43802961,2022,-0.13297928,201870.82264784,0.00000000,0.81516535,0.00000000,0.45655587,0.13846317,,,0.15104165,0.04700819,,,0.38931571,0.13633184
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.03844284,0.28407222,0.03787968,0.28407222,57094.65578384,34000.00000000,23094.65578384,0.67925458,0.19048709,0.20413467,1.03464450,0.18597889,1.47828286,1.07028974,-0.17797712,168,2023,0.31615609,2022,-0.05685009,893176.14647969,0.00000000,3.75111451,0.00000000,0.49235981,0.14867670,,,0.16356643,0.04866680,,,0.34263380,0.04160022
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.05168210,0.35507810,0.05108369,0.35507810,57570.65363132,34000.00000000,23570.65363132,0.69325452,0.18647329,0.20753695,1.00280126,0.18906052,1.44491909,1.08210755,-0.17232417,167,2023,0.32200053,2022,-0.06590048,596749.45428070,0.00000000,2.53879893,0.00000000,0.49013951,0.14912231,,,0.16270277,0.04858091,,,0.34549385,0.04393000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.05246330,0.35736184,0.05178446,0.35138813,58692.96606639,34000.00000000,24692.96606639,0.72626371,0.19387558,0.21546676,1.02984068,0.19045941,1.45761915,1.04566154,-0.18540949,160,2024,0.32721438,2022,-0.03614042,604133.99019658,0.00000000,2.55061322,0.00000000,0.48948684,0.16197160,,,0.16265473,0.05399049,,,0.34610908,0.04124215
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.02963448,0.23278813,0.02917972,0.23278813,54408.74902357,34000.00000000,20408.74902357,0.60025732,0.17529812,0.18447896,0.89388550,0.20504171,1.25419413,0.92200862,-0.19012633,169,2023,0.35229777,2022,-0.06100732,400077.87879870,0.00000000,1.69010789,0.00000000,0.47544090,0.14974274,,,0.15805899,0.04995007,,,0.36526943,0.04048976
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.09774702,0.51046454,0.09674980,0.50688905,55565.66777440,34000.00000000,21565.66777440,0.63428435,0.18716048,0.19304291,0.90779629,0.21542247,1.28472272,0.85059257,-0.22003540,,2021,0.34674695,2022,-0.11095553,190759.81736209,0.00000000,0.79401946,0.00000000,0.46596121,0.14974274,,,0.15490641,0.04995007,,,0.37705659,0.05484424
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07476870,0.37017264,0.07411689,0.36884676,59387.92417987,34000.00000000,25387.92417987,0.74670365,0.20217430,0.22031380,1.01912376,0.20139905,1.44691359,1.14174488,-0.17707485,,2023,0.35608389,2022,-0.02898232,262174.23379275,0.00000000,1.08547399,0.00000000,0.47534690,0.13837481,,,0.15842753,0.04843111,,,0.36424600,0.04057378
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.11453276,0.51368909,0.11289830,0.50807786,57879.88807989,34000.00000000,23879.88807989,0.70234965,0.18523301,0.20973468,0.81134477,0.24851467,1.14392028,0.73011498,-0.25370389,160,2024,0.39282407,2022,-0.14262133,116929.81417078,0.00000000,0.51170029,0.00000000,0.42890053,0.14974274,,,0.14349002,0.04995007,,,0.42487938,0.06921112
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10354739,0.34254519,0.10262955,0.34254519,52702.18046181,34000.00000000,18702.18046181,0.55006413,0.16401041,0.17156278,0.91726855,0.18492981,1.30414915,0.82351604,-0.19915873,534,2021,0.31687411,2022,-0.10574570,107700.80060105,0.00000000,0.46648472,0.00000000,0.49715797,0.25613920,,,0.16585205,0.08468328,,,0.33419973,0.04043678
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.10021029,0.43617980,0.09908651,0.43356871,64074.69610646,34000.00000000,30074.69610646,0.88454989,0.23374516,0.25182206,1.12098920,0.20740392,1.61985054,0.97011923,-0.24094478,,2023,0.39648420,2022,-0.06500232,207632.81838458,0.00000000,0.81589067,0.00000000,0.47108296,0.13810546,,,0.15590350,0.04670399,,,0.37015152,0.05208438
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00823578,0.25235031,0.00753419,0.25235031,57606.55065786,34000.00000000,23606.55065786,0.69431031,0.18979790,0.20779258,1.01164357,0.19046586,1.44883909,1.07211516,-0.17703126,162,2023,0.42531501,2022,-0.14421214,976278.19860232,0.00000000,4.11952023,0.00000000,0.46870650,0.14913320,0.15575871,0.04859951,,,,,0.37401326,0.12582588
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02451155,0.35532770,0.02376051,0.35532770,59067.55783409,34000.00000000,25067.55783409,0.73728111,0.19329615,0.21808529,1.01499205,0.19325000,1.47156652,1.00806378,-0.19174992,553,2023,0.45875799,2022,-0.15099625,637451.84159778,0.00000000,2.68911049,0.00000000,0.46813927,0.14868312,0.15563028,0.04897384,,,,,0.37450919,0.13792930
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.02215764,0.35914486,0.02131290,0.35340019,57677.72452507,34000.00000000,23677.72452507,0.69640366,0.18062901,0.20829902,0.95153012,0.19534452,1.34738897,0.94396460,-0.19135147,513,2023,0.43346125,2022,-0.17512000,638718.86047632,0.00000000,2.77755407,0.00000000,0.46409781,0.16216408,0.15428161,0.05287605,,,,,0.37985120,0.12574491
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00139881,0.00297975,0.00077569,0.00192674,54727.18851955,34000.00000000,20727.18851955,0.60962319,0.17270844,0.18685129,0.87601829,0.20720011,1.23485708,0.90785146,-0.19023865,167,2023,0.46548677,2022,-0.15202207,417109.77734289,0.00000000,1.77906335,0.00000000,0.45391305,0.14868312,0.15083612,0.04897384,,,,,0.39385201,0.13825913
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.07923581,0.51339036,0.07811213,0.50787093,56804.54467859,34000.00000000,22804.54467859,0.67072190,0.19399351,0.20204939,0.92059833,0.21970182,1.30713868,0.84550371,-0.22944135,,2023,0.39641649,2022,-0.16081542,188360.67629268,0.00000000,0.77578396,0.00000000,0.44534009,0.14868312,0.14826032,0.04897384,,,,,0.40440367,0.12657903
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.05424314,0.36981246,0.05336091,0.36830710,56964.36710395,34000.00000000,22964.36710395,0.67542256,0.18036129,0.20319927,0.92356107,0.20257164,1.31638415,0.99865859,-0.18060356,,2023,0.39517145,2022,-0.13316870,256317.80744571,0.00000000,1.10936648,0.00000000,0.45784122,0.13816602,0.15244469,0.04957770,,,,,0.38745875,0.13500872
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.09557075,0.51795048,0.09372631,0.50950505,61246.90550916,34000.00000000,27246.90550916,0.80137957,0.20612902,0.23305076,0.86511054,0.25535434,1.22707966,0.80793957,-0.25512926,160,2023,0.44583806,2022,-0.18594435,119647.72598061,0.00000000,0.50374328,0.00000000,0.40594707,0.14868312,0.13505821,0.04897384,,,,,0.45625106,0.15618033
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08790362,0.34260511,0.08699038,0.34260511,51861.59584624,34000.00000000,17861.59584624,0.52534105,0.15421774,0.16507098,0.87330149,0.18440648,1.24793214,0.72850559,-0.21169054,683,2021,0.32184891,2022,-0.18424969,102836.19182536,0.00000000,0.45537232,0.00000000,0.48336942,0.25636549,0.16188623,0.08311658,,,,,0.35199318,0.09174941
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.08158279,0.43305714,0.08070288,0.43110129,62036.77455509,34000.00000000,28036.77455509,0.82461102,0.21700193,0.23836535,1.05033938,0.20850097,1.52033861,0.87583321,-0.24776627,,2023,0.42899120,2022,-0.14597960,201691.13008482,0.00000000,0.82036028,0.00000000,0.45630455,0.13823113,0.15172819,0.04960602,,,,,0.38941945,0.13503046
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.03839345,0.28439666,0.03786107,0.28439666,57044.04521993,34000.00000000,23044.04521993,0.67776604,0.18876147,0.20377153,1.01744937,0.18807631,1.45445263,1.06626065,-0.17703126,162,2023,0.30537441,2022,-0.06868703,889390.00162983,0.00000000,3.75490167,0.00000000,0.49234157,0.14913320,0.16362527,0.04859951,,,,,0.34266099,0.04150593
