label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00199836,0.00378611,0.00113205,0.00229797,39809.59157953,28000.00000000,11809.59157953,0.42177113,0.19094351,0.18056628,0.92005786,0.21623997,1.26881812,1.13618308,-0.16805699,436,2025,0.19680421,2026,0.02185305,310543.68145034,102.55512292,2.11306851,0.00366268,0.41432738,0.14962140,0.13744312,0.04993735,,,,,0.44617178,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00413753,0.06608763,0.00332852,0.06609068,39527.65794902,28000.00000000,11527.65794902,0.41170207,0.18742263,0.17675014,0.91088533,0.21482720,1.25019882,1.02728922,-0.18244388,447,2025,0.18519711,2026,0.02275029,289566.24119968,95.87292144,1.98052597,0.00342403,0.41049263,0.14957812,0.13620543,0.04954692,,,,,0.45133736,0.19930254
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.00413753,0.06608763,0.00332852,0.06609068,39527.65794902,28000.00000000,11527.65794902,0.41170207,0.18742263,0.17675014,0.91088533,0.21482720,1.25019882,1.02728922,-0.18244388,447,2025,0.18519711,2026,0.02275029,289566.24119968,95.87292144,1.98052597,0.00342403,0.41049263,0.14957812,0.13620543,0.04954692,,,,,0.45133736,0.19930254
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00765799,0.21665098,0.00687210,0.21665678,37649.77230200,28000.00000000,9649.77230200,0.34463473,0.16413942,0.15081169,0.81092193,0.21748020,1.11472924,0.82874499,-0.19805782,474,2024,0.18359772,2026,0.02194245,304905.44384222,100.96044731,2.13935468,0.00360573,0.41871336,0.14970331,0.13898573,0.04971732,,,,,0.44041304,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00157533,0.00404604,0.00093592,0.00209356,40869.37999976,28000.00000000,12869.37999976,0.45962071,0.19556694,0.19473754,0.90671311,0.22612641,1.25011863,0.86636826,-0.22573189,448,2025,0.18165113,2026,0.07978888,289031.54019459,108.88231967,2.01213604,0.00388865,0.27246434,0.09990529,,,0.27221141,0.09932095,,,0.45368412,0.21409505
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0,0.00345595,0.06514127,0.00274609,0.06514825,40884.34655942,28000.00000000,12884.34655942,0.46015523,0.19576536,0.19493575,0.91745565,0.22286681,1.26370289,0.94027462,-0.20820020,439,2025,0.18241706,2026,0.07962594,284634.46104097,107.32994237,1.98050631,0.00383321,0.27330892,0.09984227,,,0.27304139,0.09926108,,,0.45186568,0.20781881
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0 off0,0.00163155,0.00404604,0.00097825,0.00209356,40947.83004336,28000.00000000,12947.83004336,0.46242250,0.19653002,0.19577588,0.92586390,0.22111606,1.27576935,1.07197608,-0.18333433,439,2025,0.18463406,2026,0.07967075,304548.39166895,114.72760161,2.11574263,0.00409741,0.27612058,0.09967633,,,0.27587221,0.09952894,,,0.44630768,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00747631,0.21665032,0.00682230,0.21665678,38868.46849208,28000.00000000,10868.46849208,0.38815959,0.17126117,0.16774954,0.82749702,0.22163035,1.13724120,0.80376343,-0.21307410,474,2023,0.16062477,2026,0.07951594,299723.84885510,113.16259530,2.14281970,0.00404152,0.27907202,0.09984327,,,0.27876816,0.09915223,,,0.44045082,0.00000000
50/50,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00121971,0.00295038,0.00089508,0.00168789,44284.20905976,28000.00000000,16284.20905976,0.58157889,0.24315238,0.23865752,1.06565128,0.22985623,1.53108693,0.88692723,-0.27415144,240,2024,0.35891933,2025,0.08417826,82107.74887355,31.30353512,0.53834040,0.00111798,0.49959047,0.49869166,,,,,,,0.49917087,0.49831211
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00764608,0.10158295,0.00735207,0.10158866,42202.98906255,28000.00000000,14202.98906255,0.50724961,0.22107751,0.21219554,1.03428034,0.21662091,1.46514083,0.88905239,-0.24866646,288,2024,0.35891933,2025,0.05366451,68966.95881953,26.73250712,0.45913471,0.00095473,0.50606818,0.49869166,,,,,,,0.49271740,0.39841134
SPY benchmark,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01319629,0.03362596,0.01319803,0.03362731,41873.86989185,28000.00000000,13873.86989185,0.49549535,0.20584829,0.20792477,1.32130241,0.15079038,1.96688717,1.10739347,-0.18588541,127,2024,0.24356756,2023,0.09159990,27966.92029269,1.95768442,0.19207650,0.00006992,,,,,,,0.98680197,0.96637269,,
