label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.20000000,3m+1,0.06852985,0.28142326,0.06743258,0.27917197,41817.12243357,28000.00000000,13817.12243357,0.49346866,0.21551348,0.20695892,1.16670714,0.18242149,1.68529715,1.31496545,-0.16389288,448,2024,0.26225734,2022,0.01373727,137129.24866576,47.89006468,0.90397004,0.00171036,0.47121840,0.13034898,0.15671319,0.04730370,,,0.36919400,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.20000000,3m+2,0.08404468,0.41533707,0.08304195,0.41533854,40098.80414701,28000.00000000,12098.80414701,0.43210015,0.20262735,0.18425971,1.07074675,0.19008493,1.52547040,0.91325923,-0.22187277,475,2024,0.30118040,2022,0.01373727,111288.83030369,39.01180831,0.72172471,0.00139328,0.46619340,0.28578321,0.15636199,0.10265255,,,0.37438238,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,1w,0.02276626,0.44523919,0.02213481,0.44524310,46985.79854612,28000.00000000,18985.79854612,0.67806423,0.29765798,0.27139493,1.10819250,0.26909571,1.57908748,1.13623824,-0.26196793,277,2023,0.47869504,2022,0.01373456,506741.77167658,168.99438104,2.89285637,0.00603551,0.33377595,0.14783662,0.11074864,0.04836045,,,0.55390692,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2w,0.03114399,0.44524226,0.03038108,0.44524310,47281.84076923,28000.00000000,19281.84076923,0.68863717,0.29792885,0.27492721,1.09706076,0.27299775,1.55896915,1.07053942,-0.27829788,289,2023,0.46829824,2022,0.01373663,374464.57195096,124.90801655,2.15144283,0.00446100,0.32889718,0.14941600,0.10907575,0.04905874,,,0.56025689,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2w+1,0.03788378,0.41794571,0.03720296,0.41795016,46883.37940605,28000.00000000,18883.37940605,0.67440641,0.29140989,0.27016917,1.08644493,0.27032082,1.54933699,1.08231923,-0.26924579,277,2023,0.43897988,2022,0.01373635,389354.91961784,129.60276793,2.23818196,0.00462867,0.33947428,0.14619855,0.11274918,0.04829333,,,0.54595463,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,,0.02199490,0.39004166,0.02142528,0.39005344,49712.36834946,28000.00000000,21712.36834946,0.77544173,0.31916789,0.30334168,1.12047863,0.28482976,1.59000417,1.13096721,-0.28220791,277,2023,0.47584055,2022,0.01373663,236803.97421003,80.14914424,1.36189988,0.00286247,0.33429834,0.14939168,0.11107309,0.04954329,,,0.55321401,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2m,0.08600322,0.40109770,0.08531613,0.39785920,49030.54770252,28000.00000000,21030.54770252,0.75109099,0.32019285,0.29547351,1.12624254,0.28375363,1.61390388,1.06565483,-0.30046582,455,2023,0.50687370,2022,0.01373663,168841.05916168,57.44484175,0.95353486,0.00205160,0.35017240,0.14477722,0.11670817,0.04820706,,,0.53111431,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2m+1,0.06224450,0.39004196,0.06137575,0.39005344,51368.92243505,28000.00000000,23368.92243505,0.83460437,0.33529883,0.32214033,1.12029814,0.29966466,1.59358452,1.18630434,-0.28264149,432,2023,0.46217693,2022,0.01373727,179069.11133112,60.61914194,1.00343502,0.00216497,0.31962095,0.12781289,0.10600724,0.04345893,,,0.57242160,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m,0.11427590,0.42182340,0.11297062,0.42183084,50356.69735977,28000.00000000,22356.69735977,0.79845348,0.31580974,0.31070624,1.03392418,0.31494673,1.46471583,1.05071190,-0.30056740,159,2024,0.43657270,2022,0.01373663,83927.63404617,29.10539346,0.47975972,0.00103948,0.31118222,0.12769039,0.10358032,0.04518098,,,0.58255484,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m+1,0.08698872,0.39004196,0.08589624,0.39005344,46193.17881006,28000.00000000,18193.17881006,0.64975639,0.28384460,0.26185797,1.07962768,0.26527118,1.54722896,1.04862269,-0.27068326,312,2023,0.43742147,2022,0.01373727,139610.36916777,47.88720060,0.82322881,0.00171026,0.36200348,0.12749211,0.12027111,0.04639914,,,0.51521048,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m+2,0.10231968,0.42517220,0.10135240,0.42212552,50794.43122502,28000.00000000,22794.43122502,0.81408683,0.33737352,0.31567094,1.12389128,0.30024688,1.60105001,1.09188628,-0.30898228,449,2023,0.49312975,2022,0.01373727,171061.08431594,58.08236217,0.94550503,0.00207437,0.33414584,0.12347123,0.11140611,0.04331358,,,0.55205189,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,1w,0.01334202,0.27085291,0.01270841,0.27085682,37024.20992327,28000.00000000,9024.20992327,0.32229321,0.16483527,0.14180859,1.00622240,0.16613638,1.42601751,0.99496293,-0.16566976,,2024,0.29619698,2025,-0.02329958,247425.91618439,84.61113157,1.65584418,0.00302183,0.47632757,0.22523169,0.15823716,0.07487572,,,0.36369834,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w,0.01693935,0.27085598,0.01611113,0.27085682,37440.43556362,28000.00000000,9440.43556362,0.33715841,0.16824512,0.14770274,1.00871294,0.16913677,1.43382197,0.97445935,-0.17265484,,2024,0.30126588,2025,-0.01333610,204759.59337380,69.66186482,1.37183004,0.00248792,0.47360365,0.22534383,0.15725778,0.07502395,,,0.36712129,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w+1,0.02380324,0.26763827,0.02307234,0.26764272,36965.18114916,28000.00000000,8965.18114916,0.32018504,0.16026542,0.14096877,0.98348774,0.16591148,1.40046374,0.90673007,-0.17675097,,2024,0.28978739,2025,-0.01417567,184699.87345293,63.19357672,1.24757137,0.00225691,0.48022882,0.26588438,0.15970720,0.08763909,,,0.35803072,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,,0.01441635,0.24427460,0.01385178,0.24428638,39362.22766503,28000.00000000,11362.22766503,0.40579385,0.18894525,0.17431223,1.07442890,0.17639225,1.53360274,1.02397118,-0.18452203,474,2024,0.27716725,2022,0.01373663,144020.04119974,49.52382827,0.95992641,0.00176871,0.47589182,0.24884039,0.15816350,0.08275440,,,0.36442249,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m,0.05200160,0.25813252,0.05103355,0.25814200,38880.14818067,28000.00000000,10880.14818067,0.38857672,0.19056210,0.16772801,1.08962996,0.17493534,1.56847837,0.95602611,-0.19932729,,2024,0.28573195,2025,0.00854256,103166.16565989,36.24754463,0.67325156,0.00129456,0.48417514,0.33409833,0.16154509,0.11463684,,,0.35198673,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m+1,0.04147060,0.30259568,0.04055161,0.30021947,39769.38418360,28000.00000000,11769.38418360,0.42033515,0.19282876,0.17982749,1.04867595,0.18541627,1.48533431,1.07866400,-0.17876629,455,2024,0.27682631,2022,0.01373727,114948.87849542,40.46128640,0.76157239,0.00144505,0.46612692,0.21689082,0.15489156,0.08050824,,,0.37698597,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m,0.08556749,0.34764848,0.08436693,0.34496573,38268.38890137,28000.00000000,10268.38890137,0.36672818,0.16985825,0.15928628,0.90465361,0.19544633,1.26710339,0.85233573,-0.19928561,471,2024,0.30316314,2022,0.01373663,70007.68452598,25.83571932,0.47236564,0.00092270,0.46295171,0.21698946,0.15417141,0.08090735,,,0.38013869,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+1,0.04370081,0.24427491,0.04243389,0.24428638,39638.29711647,28000.00000000,11638.29711647,0.41565347,0.19564973,0.17805632,1.13201841,0.17167501,1.63326978,1.25770282,-0.15556117,474,2023,0.27158077,2022,0.01373727,108132.50555836,38.47007339,0.71014056,0.00137393,0.47804621,0.26666684,0.15922094,0.09746476,,,0.36000186,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+2,0.06715648,0.28676637,0.06584844,0.28676843,38096.43627091,28000.00000000,10096.43627091,0.36058701,0.17638715,0.15689575,1.00028539,0.17930601,1.42062021,0.85442977,-0.20643844,,2024,0.28046153,2022,0.01373727,98428.11084676,35.00460593,0.65776283,0.00125016,0.48031368,0.29499962,0.16127954,0.11641136,,,0.35529551,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,1w,0.01850033,0.40628132,0.01792097,0.40628523,44905.66158555,28000.00000000,16905.66158555,0.60377363,0.27373352,0.24611131,1.04720957,0.26614869,1.48452089,1.01074463,-0.27082362,296,2023,0.44822427,2022,0.01373456,356971.82073478,119.69517685,2.08744743,0.00427483,0.34293224,0.14806692,0.11384103,0.04858513,,,0.54167902,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w,0.02243571,0.40628439,0.02169156,0.40628523,45129.38227345,28000.00000000,17129.38227345,0.61176365,0.27447714,0.24887068,1.03833084,0.26999686,1.46973507,0.98008200,-0.28005528,315,2023,0.43949544,2022,0.01373663,287531.04357170,96.38427482,1.68590674,0.00344230,0.33899855,0.14978295,0.11248107,0.04916934,,,0.54676954,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w+1,0.03308545,0.40145963,0.03248625,0.40146408,44452.74908830,28000.00000000,16452.74908830,0.58759818,0.26322186,0.24049450,1.01467464,0.26657510,1.44046684,0.93547969,-0.28137635,474,2023,0.40824420,2022,0.01373635,270783.75766385,90.62960316,1.60620967,0.00323677,0.34912554,0.14801202,0.11602111,0.04843953,,,0.53307515,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,,0.02029744,0.36641780,0.01978358,0.36642958,47377.71619037,28000.00000000,19377.71619037,0.69206129,0.29654802,0.27606775,1.07000821,0.28095273,1.52266743,1.02628676,-0.28895239,455,2023,0.44979631,2022,0.01373663,196410.86528427,66.25699552,1.14287978,0.00236632,0.34471092,0.14970689,0.11453229,0.04971477,,,0.53945050,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m,0.07096183,0.38720488,0.07031405,0.38721301,47352.49033004,28000.00000000,19352.49033004,0.69116037,0.30406189,0.27576782,1.08386701,0.28331540,1.55103577,1.02620698,-0.29629684,474,2023,0.50706608,2022,0.01373663,163428.26907089,55.67233079,0.92746968,0.00198830,0.35492882,0.15804240,0.11847428,0.05188612,,,0.52464347,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m+1,0.05409472,0.36641810,0.05319395,0.36642958,48726.77302830,28000.00000000,20726.77302830,0.74024189,0.30880566,0.29194262,1.08483572,0.28758163,1.54422766,1.09525210,-0.28194939,439,2023,0.43151595,2022,0.01373727,153533.30934513,52.43891046,0.88094839,0.00187282,0.33661104,0.12783465,0.11168135,0.04720134,,,0.54968698,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m,0.11451538,0.39159773,0.11316189,0.39160558,46934.23528075,28000.00000000,18934.23528075,0.67622269,0.28070256,0.27077806,0.97239784,0.30313639,1.37316685,0.94718956,-0.29635310,439,2024,0.40874329,2022,0.01373663,87263.05524525,30.15161993,0.51438953,0.00107684,0.33294459,0.12785661,0.11087004,0.04718220,,,0.55337830,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+1,0.06168704,0.36641810,0.06047065,0.36642958,46760.14498656,28000.00000000,18760.14498656,0.67000518,0.29250365,0.26869172,1.08745511,0.27099527,1.55860021,1.07882200,-0.27113245,315,2023,0.46496554,2022,0.01373727,139290.63050946,47.86977148,0.80756180,0.00170963,0.35468498,0.12767209,0.11791012,0.04628886,,,0.52482394,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+2,0.08970048,0.38720648,0.08884283,0.38721462,47219.59874067,28000.00000000,19219.59874067,0.68641424,0.29756604,0.27418589,1.05434865,0.28769967,1.49781365,0.94733554,-0.31410838,471,2023,0.44546429,2022,0.01373727,150480.23321209,51.46925136,0.86795252,0.00183819,0.35207665,0.13495178,0.11784448,0.05360946,,,0.52740665,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,1w,0.01123076,0.24449385,0.01049384,0.24449469,35810.99448317,28000.00000000,7810.99448317,0.27896409,0.14774994,0.12434658,0.95063406,0.15897635,1.35790667,0.82943224,-0.17813383,,2024,0.29547614,2025,-0.04534985,160148.54633545,56.67332084,1.09103984,0.00202405,0.49161157,0.36965038,0.16326178,0.12289008,,,0.34340525,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w,0.01312010,0.24255500,0.01220097,0.24255585,35773.56886256,28000.00000000,7773.56886256,0.27762746,0.14666048,0.12380105,0.93893804,0.16013727,1.34097477,0.83367044,-0.17592141,,2024,0.30083908,2025,-0.04750157,130387.66403000,46.23654622,0.88914277,0.00165131,0.49031405,0.36970967,0.16283814,0.12288297,,,0.34482164,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w+1,0.01948991,0.24449024,0.01881998,0.24449469,35413.15614038,28000.00000000,7413.15614038,0.26475558,0.13887578,0.11852597,0.89918876,0.15948275,1.28432555,0.74165404,-0.18725143,,2024,0.28111388,2025,-0.04154494,117025.79534647,41.34725823,0.80838885,0.00147669,0.49442332,0.38849807,0.16450939,0.12887401,,,0.33919037,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,,0.01382792,0.22742055,0.01326541,0.22743233,36613.67416859,28000.00000000,8613.67416859,0.30763122,0.15735183,0.13594728,0.98448198,0.16261239,1.40787801,0.83890915,-0.18756719,,2024,0.28534402,2025,-0.02320357,83051.87146396,30.15707425,0.56246425,0.00107704,0.49431670,0.38240551,0.16430038,0.12729559,,,0.33985223,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m,0.03651949,0.23834924,0.03544807,0.23835865,36926.78846221,28000.00000000,8926.78846221,0.31881387,0.16656030,0.14042201,1.01716984,0.16571748,1.45999254,0.86446771,-0.19267382,,2024,0.28491137,2025,-0.03743129,73401.21184970,26.86117097,0.48625517,0.00095933,0.49620272,0.38802221,0.16579708,0.12917607,,,0.33565492,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m+1,0.02951349,0.22742085,0.02849067,0.22743233,36736.75844320,28000.00000000,8736.75844320,0.31202709,0.15745665,0.13770962,0.97938529,0.16374503,1.39313354,0.88581593,-0.17775324,,2024,0.27552182,2025,-0.00595594,78959.36792828,28.83494989,0.53518618,0.00102982,0.49158931,0.34054139,0.16353565,0.12657698,,,0.34254350,0.00000000
